text_id,strategy,voice_preservation,meaning_preservation,accessibility,comment,parse_success,raw_output
CT0632,persona3,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text shifts to a more conversational tone, which detracts from the original's professional voice, but it retains the interpretative framing and authority in its claims."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, though some nuances in the original's context are slightly less emphasized."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is effectively simplified for a broader audience, enhancing clarity and comprehension without losing essential content."", ""accessibility"": 5}"
CT0633,lexical,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and authoritative voice, though it leans slightly more towards accessibility. The interpretative framing remains intact, preserving the original's significance."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved accurately, with only minor details that could enhance understanding omitted."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is simplified effectively for the intended audience, enhancing clarity while maintaining essential content."", ""accessibility"": 5}"
CT0633,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text shifts to a more casual tone, which detracts from the original's professional voice, but it retains the interpretative framing and authority in its claims."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, though some contextual richness is lost in the simplification."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is effectively simplified for a general audience, enhancing clarity and comprehension without significant loss of content."", ""accessibility"": 5}"
CT0633,persona2,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and authoritative voice, though it is slightly more accessible. The interpretative framing remains intact, but some domain-specific language is simplified."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, with only minor omissions that do not significantly impact understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is simplified effectively for a broader audience while maintaining clarity and essential content."", ""accessibility"": 5}"
CT0633,persona3,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text maintains a professional tone and preserves the interpretative framing of the original, though it is slightly more conversational. Domain-specific terms are retained, contributing to a sense of authority."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are accurately conveyed, with only minor omissions that do not significantly impact understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is simplified effectively for the intended audience, enhancing clarity while maintaining essential content."", ""accessibility"": 5}"
CT0634,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text shifts to a more conversational tone, which detracts from the original's professional voice, but it retains the interpretative framing and authority in its claims."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, though some contextual nuances are slightly simplified."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is effectively simplified for a broader audience, enhancing clarity and comprehension without losing essential content."", ""accessibility"": 5}"
CT0634,lexical,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and interpretative framing, though some simplifications slightly shift the authoritative voice. Domain-specific terms are mostly preserved, maintaining the curatorial perspective."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are accurately conveyed, with only minor omissions that do not significantly impact understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is simplified effectively for the intended audience, enhancing clarity while retaining essential content."", ""accessibility"": 5}"
CT0634,persona2,4.0,5.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text maintains a professional tone and authoritative voice, though it simplifies some language. The interpretative framing remains intact, preserving the original's significance."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All central themes, facts, and contextual details are accurately retained without distortion or omission."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 5, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is effectively simplified for non-native speakers with deep art knowledge, ensuring clarity and comprehension without losing essential content."", ""accessibility"": 5}"
CT0634,persona3,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text shifts to a more conversational tone, which detracts from the original's professional voice, but it retains the interpretative framing and authority in its claims."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, though some contextual nuances are slightly simplified."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is effectively simplified for a broader audience while maintaining clarity and essential content."", ""accessibility"": 5}"
CT0635,lexical,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text simplifies the language and tone, which somewhat diminishes the professional voice of the original. However, it retains the interpretative framing and narrative authority."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, though some nuances are lost in simplification."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is effectively simplified for a broader audience, enhancing clarity and comprehension without significant loss of meaning."", ""accessibility"": 5}"
CT0635,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text simplifies the language and tone, making it feel less formal and authoritative than the original, but it retains the core interpretative framing."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The main ideas and factual details are preserved, though some contextual richness is lost due to simplification."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is highly accessible, using clear language and structure appropriate for a general audience."", ""accessibility"": 5}"
